marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	52767127	RG0GGKOH8NL8E	0521640180	280807786	Genius Explained	Books	1	8	29	N	Y	Scientistic psychobabble	The project of Michael J.A. Howe's 1999 Genius Explained is an extremely worthy one: to explicate the origins and characteristics of that special class of persons commonly denoted genius through the significance of their intellectual achievements and the lasting impression which they make on our lives and civilisation. Unfortunately, in this aggregation of logical non sequiturs, Howe brings us no closer to an understanding of the nature of genius. Howe's methodology is examined in the introduction, in which he asserts that rather than having to rely on magical or miraculous explanations for genius, we can see the explication of the phenomenon of genius as a problem which can be solved. Specifically, the solution to explaining the seemingly astonishing capabilities of some people is directly attributable to circumstances which nurtured them (home environments, learning opportunities, etc). He goes on to point out that through extraordinary diligence and application over a period of years, generally though not exclusively in the formative years of their early childhoods, these geniuses became exceptionally proficient in their areas of study. Due to this, Howe suggests, geniuses need not be born but can be readily explained as products of a certain set of environmental factors. His thesis further suggests that an exploration of the well-documented childhood of certain geniuses will reveal that they did indeed enter into protracted periods of training before contributing in the ways which would later mark them as geniuses, rather than emerging as full armed intellectual giants. Chapters 2-5 examine the childhoods of Charles Darwin, George Stephenson and Michael Faraday. Chapters 5 and 6 broadly explore the phenomenon of the child prodigy. Chapter 7 leaves the world of scientist and shows that the Bront? children and Mary Evans experienced similar and lengthy periods of experimentation with fiction as children before 'arriving' at their first major novels, many of which contain threads of thought from their juvenilia. Chapter 8 examines the person of the inventor and Chapter 9 casts an eye over the idea that talent is inborn. The theme of scientific 'explanation' is a heavy and destructive one in this book and at no time does Howe countenance any other explanation of genius than a 'scientific' one. Howe naively relies on the limited conception that 'science explains everything'. A passage in the introduction reveals how perilous this position is: Howe offers it is more reasonable to believe the skilled conjurors who can imitate his feats rather than Uri Geller's explanation that he uses his mind to bend spoons. This is of course the more reasonable explanation if you believe the pat explanations of scientific 'observation'; but I do not, as a matter of course, happen to believe them myself and nor do I necessarily suppose that Geller's explanation is invalidated because of the existence of the scientific explanation. It would take more that this flimsy argument to show that. The scientific explanation only shows that the action is replicable by means other than the powers of one's mind. A far more serious problem besets Howe's project: nowhere does he explain what a genius is or even what it might be, problems that might have been addressed had he investigated the existing philosophical standpoints on this issue. I for one do not believe in the concept of human genius (although I do not rule out divine genius) and neither do I believe that any of Darwin, Mozart, Faraday, Elliott, Stephenson, or any of the other examined in this book are geniuses. I further think that all Howe does is to demonstrate how facile or capable (a topic never canvassed by Howe) certain individuals were in certain areas of expertise: are human calculators like George Bidder geniuses for being able to multiply six-digit numbers rapidly; or is Mozart a genius for being able to notate the incredibly repetitive Allegri Miserere, an unverified achievement? The suggestion is offensive. A genius, if it existed, would simultaneously be the most excellent in all fields of endeavour; the suggestions offered by Howe merely touch genius or reflect a fraction of its total. Richard Burton's considerable achievements in several fields are dismissed early in the book for being so diffuse as not to attract the title of genius, and yet as far as I am concerned, Burton is the most genius-like case offered in this book. With a true genius, there would be no question of facility. A genius would not be good at any thing, but merely unsurpassed in all things. All variations of this all-encompassing position merely indicate varying levels of facility. Finally, a word on the historical perspective which dominates this book. I see genius as a outgrowth of the late eighteenth century which received considerable exposure particularly in musical circles in the nineteenth century and which unfortunately continues to plague us today. Howe's book is firmly in the thrall of nineteenth century polemics. It is not surprising that he must rely on nineteenth century accounts of the childhoods of his heroes; earlier centuries did not seem to credit childhood with the significance we are now accustomed to giving it. His claim that Bach and Handel were regarded as prodigies is anachronistic and unsupportable to a large extent. Tales of Handel's amazing the court of Saxe-Weissenfels with his organ playing date from Mainwaring's attempts after the composer's death to canonize him and stand firmly in the nascent tradition of the genius. Darwin, Stephenson and Faraday's contemporary biographies stand either in the tradition of the hagiography or the self-improvement story (this is the age that produced The Improvement of the Mind, after all). Everything in this book is necessarily read backwards. A history suggests nothing of itself: we suggest to it. Biography in fact may or may not show something with regard to facility in a certain area, but if offers nothing in terms of being a genius. A disappointing book. It is time for a serious study to enter this field and put to rest the psuedo-scientific musings and comfortable certain explanations which the scientific establishment offers.uggestion is offensive. A genius, if it existed, would simultaneously be the most excellent in all fields of endeavour; the suggestions offered by Howe merely touch genius or reflect a fraction of its total. Richard Burton's considerable achievements in several fields are dismissed early in the book for being so diffuse as not to attract the title of genius, and yet as far as I am concerned, Burton is the most genius-like case offered in this book. With a true genius, there would be no question of facility. A genius would not be good at any thing, but merely unsurpassed in all things. All variations of this all-encompassing position merely indicate varying levels of facility. Finally, a word on the historical perspective which dominates this book. I see genius as a outgrowth of the late eighteenth century which received considerable exposure particularly in musical circles in the nineteenth century and which unfortunately continues to plague us today. Howe's book is firmly in the thrall of nineteenth century polemics. It is not surprising that he must rely on nineteenth century accounts of the childhoods of his heroes; earlier centuries did not seem to credit childhood with the significance we are now accustomed to giving it. His claim that Bach and Handel were regarded as prodigies is anachronistic and unsupportable to a large extent. Tales of Handel's amazing the court of Saxe-Weissenfels with his organ playing date from Mainwaring's attempts after the composer's death to canonize him and stand firmly in the nascent tradition of the genius. Darwin, Stephenson and Faraday's contemporary biographies stand either in the tradition of the hagiography or the self-improvement story (this is the age that produced The Improvement of the Mind, after all). Everything in this book is necessarily read backwards. A history suggests nothing of itself: we suggest to it. Biography in fact may or may not show something with regard to facility in a certain area, but if offers nothing in terms of being a genius. A disappointing book. It is time for a serious study to enter this field and put to rest the psuedo-scientific musings and comfortable certain explanations which the scientific establishment offers.	2000-09-27
US	47838962	R5ENB7ZOOBPU8	1859848036	76438475	Al Gore: A User's Manual	Books	5	37	44	N	N	He Really Will Say (and Do) Anything to Get Elected	Al Gore: A User's Manual By Alexander Cockburn and Jeffrey St. Clair Verso 2000 $23.00<br />He Really Will Say (and Do) Anything to Get Elected  A Review By Michael Donnelly<br />Al Gore is on the cusp of becoming the first American president who grew up in a hotel suite (rent-free courtesy of a relative who owned the hotel), ordering breakfast from room service and riding a limo to his private school for the elite. Like everything else about Gore, this reality clashes with the public myth of the hard-working, pig shit-shoveling, mule team-plowing farm boy from Carthage, Tennessee.<br />Authors Cockburn and St. Clair's excellent dissection of Gore's public myth is a must read for any progressive - especially those who continue to bleat the fear-inflating nonsense that the wagons must be circled around Gore as George W. Bush is an oil-drenched, military thrall out to roll back worker's rights, environmental protections and a woman's right to choose.  This, the first thorough examination of Gore's 25-year public career from a Left (or any for that matter) perspective shows that those very feared rollbacks have been the bases of the chameleon Gore's slimy rise.<br />In Al Gore: A User's Manual, we learn that Gore, himself, has been a major Defense department sycophant. After a politically-motivated short tour of Vietnam as an Army reporter complete with constant bodyguard (note to Creedence: he was a Senator's son), Gore, once in Congress (how he got there another great story) became one of the Pentagon's most trusted water carriers. The hawk Gore virtually invented the Midgetman missile, midwifed the MX missile, voted against every effort to cut the Defense budget, backed the invasion of Grenada, supported the contras and, then in what he called his &quot;finest hour,&quot; voted for the Gulf War  - only after shopping his vote on the very day of the debate to each side in order to secure the most favorable TV slot during the debate.<br />While in Congress, Al Gore was not only a hawk, but also a voice against homosexuals, whom he called &quot;deviants.&quot; Gore also preposterously claims to have always &quot;supported a woman's right to choose&quot; when, in fact, he has an 84% pro-life rating from National Right to Life, even stating that he believes in &quot;the fetus' right to life&quot; and voting for the Hyde amendment AND Rep. Mark Siljander's effort to undercut Roe v Wade.<br />The authors relate tale after tale of Gore's use of personal epiphanies to explain his beliefs.  The book exposes how Gore used the death of his sister, Nancy, from smoking-related cancer as a prop, saying in 1996, &quot;that is why until I draw my last breath, I will pour my heart and soul into the cause of protecting our children from the dangers of smoking.&quot; Seven years after her death, Gore was still on the Big Tobacco dole - accepting tobacco money and accepting government subsidies for the tobacco he still grew on his Tennessee farm. Though Al and Tipper once smoked a lot of pot, Gore now opposes its use, even for medical purposes, ignoring how his sister got relief from chemo primarily from the beneficial effects of smoking marijuana!<br />Other family events become similar props. A pedestrian/auto accident where his son, Al III, was hit on the streets of Baltimore was similarly milked for political use. After lying that his son (who fully recovered) was down in the street unconscious on the verge of death (two nurses who happened by say Al III never lost consciousness), Gore claims that it became yet another of his epiphanies and dedicated himself to being a more present dad. In the end, however, he soon sequestered himself away from Tipper and kids in his family's old hotel suite to pen &quot;Earth on the Balance.&quot;<br />It is here, in Gore's supposed reputation as an environmentalist, that his penchant for lying and double-dealing is most obvious. The man, who wrote that protection of the environment should be the &quot;organizing principle&quot; of government, in his political career, has done nothing of the sort. The authors point out that it was Green Al who first used opened the door to weakening the Nixon-signed Endangered Species Act by creating the &quot;god squad&quot; to in order to advance the Tellico Dam in his home state over concerns about the dam's effect on the Snail Darter. At the same time he was a foremost, even fanatical, proponent of the Clinch River breeder reactor.<br />In 1992, candidate Gore promised to oppose the WTI hazardous waste burner in East Liverpool, Ohio. Once elected, it became the first environmental promise, written at that, broken by the Clinton/Gore administration. Soon thereafter, Clinton and Gore came to the Pacific Northwest and forced the supine Big Greens, over the objections of local grassroots environmentalists, to drop an injunction against old growth logging that was issued by Reagan-appointee, Judge William Dwyer. Once Green Al left town, the ancient trees were again rolling down to the mills and the Northern spotted owl, the species the injunction was out to protect have now on the brink of extinction. The Gore-brokered Northwest Forest Plan calls for 50 years of continued cutting of the Ancient Forests. Not satisfied, Clinton, at Gore's urging, then, in 1995, signed the so-called &quot;Salvage Rider&quot; which delivered millions of acres to the chainsaws unfettered by any ability for citizens to challenge the destruction in court.<br />On and on it goes. Al Gore is a man of political expediency. The man who famously &quot;reinvented&quot; government, has been constantly reinventing himself. The rap that Gore is a man who will say anything to get elected is verified time after time by the authors. He has said famously that he &quot;invented the Internet.&quot; He claims that he and Tipper (who comes off quite sympathetically in the book despite her censorship efforts) were the models for Erich Segal's book, &quot;Love Story.&quot; He claims falsely to have &quot;got a bunch of people indicted and sent to jail&quot; when he unethically became part of a police sting while a reporter for the Tennessean. He claimed to have authored the earned income tax credit, which was enacted two years, before he was elected to Congress. He even claimed he did not know he was even &quot;in a Buddhist temple&quot; much less there to collect campaign cash. <br />Cockburn and St. Clair have done a service by exposing the Al Gore myth and providing the background information we'll all be looking for once the rhetoric and actions of a Gore administration, like those of the Clinton/Gore one, begin to not add up.<br />One can hope that the oily (yes, they delve deeply into the Gore family ties to Occidental petroleum and its shady head, Armand Hammer) Gore history will be looked at seriously BEFORE any vote casting, but, in the end, the fear inflation and collusion of the rudderless Democrat special interests will likely win out. Cockburn and St. Clair have earned the right to be first in line when it comes time to say, &quot;I told you so.&quot;	2000-09-27
US	49109266	R2LCG4RDQS5GDR	0788406191	215931842	The Battle On Snowshoes	Books	1	4	8	N	N	Wishful Thinking Does Not Make History	Historical facts cannot be arrogantly picked and chosen, or ignored, or poorly analyzed---which is why this book ultimately does its subject more harm than good. In addition, the author's friends, in positively reviewing his work, consider fact-based and logical criticisms of it &quot;a sniping contest&quot;. So much for amateur historians and their flatterers.<br />     The FACTS about Robert Rogers and Rogers Rock exist.  The author did not touch upon the following FACTS of the battle and its aftermath, because they conflicted with his theory that tired men, after a battle on snowshoes, could not have, and would not have, retreated up Bald Mountain.  These FACTS are:<br />     1.) Rogers himself offered a sergeant to Captain Pringle and Lieutenant Roche &quot;to conduct us THRU THE MOUNTAIN&quot;, in Pringle's words. (So much for the 9/15 reviewer's contention that Rangers did not climb over mountains in wintertime &quot;during or after battles&quot;).Clearly Rogers expected his men, and himself, to escape OVER the mountain range at their backs, by whatever route offered itself.  The saddle route was the most obvious, and easiest, way; but even Pringle noted that the pursuing Indians were running in different directions to &quot;intercept&quot; those Rangers who had already begun their retreat. Do the author and his reviewer friends have any contemporary evidence that disputes this, or that can point to the ACTUAL escape routes of the survivors?<br />     2.) Cochrane's testimoy, as published by Timothy Dwight in 1802, is NOT &quot;third-hand testimony&quot;.  The reviewer of September 15 mixes up two SEPARATE pieces of information supplied to Timothy Dwight, two SEPARATE oral accounts that place both Rogers AND some of his men on the summit of Bald Mountain on the night of March 13, 1758.  The first account is related by the guide escorting Dwight on a voyage up Lake George.  The anecdote that immediately follows it was heard by Dwight from an unidentifed secondparty who, in fact, might have been &quot;Colonel Cochrane&quot; himself, considering the way it is worded.  The reviewer of 9/15 also makes the erroneous assumption that the man relating the first of these accounts &quot;was far from unbiased&quot;, forgetting that the &quot;bias&quot; in Dwight's relation of it was no doubt Dwight's own perspective on Rogers.<br />     3.) In 1760--a mere two years after the battle, what we know today as Rogers' Slide was being referred to as &quot;Rogers' Leap&quot; in the diary of a British officer.<br />     4.)  In 1766 a land patent in the area also refers to Bald Mountain itself as &quot;Rodgers' Leap&quot;.  Oddly, that same year, another petition calls it &quot;Rogers' Rock&quot;.<br />     5.)  By 1777 one American soldier travelling up the lake noted Rogers' feat of &quot;descending a part of {Bald Mt} with his Detachment&quot;, and that &quot;one would doubt the fact IF NOT SO WELL AUTHENTICATED.&quot;<br />     6.)  The reviewer of 9/15 says that the route up Bald Mt. from the saddle is &quot;neither a logical route nor an easy way to get home&quot;.  It certainly IS logical, and more attractive than the alternative, if there is no other way to &quot;get home&quot;.  The Rangers fled by individuals, or in very small parties of twos and threes, in typical Ranger fashion after such a bad defeat.  Rogers clearly mentions Indians both pursuing AND capturing some of his men---a fact verified in Pringle's contemporary account.  Can the author and his reviewer friends say with any preciseness just HOW FAR those Indians actually kept up their pursuit?  That the saddle path was already being travelled by Indians in pursuit of Rangers would indeed suggest why some Rangers, including Rogers, veered instead to the top of the mountain to find another way to escape.<br />     7.)  The reviewer of 9/15 talks about how snow deterred some 18th century travellers, but again fails to recognize that it rarely made a difference to Rangers.While the snow was indeed deep during the Battle on Sbnowshoes, conditions for Rogers and his men were much worse during Rogers' scout of March 7, 1759, in which he and his men fought a two-mile running battle with French and Indians out of Fort Carillon, across the ice of Lake Champlain, then over the deeply-snowed mountains between the south arm of the lake and the northern end of Lake George; and after repelling the enemy Rogers led his men down the ice of Lake George to warm campfires at Sabbath Day Point. It was the most excruciating of all of Rogers' winter treks---a total of fifteen miles of hard fighting, of climbing up and over snow-clad mountains, and over wind-swept lake.  Thus it dwarfed, for sheer endurance, the retreat after the Battle on Snowshoes; and in fact many Rangers, including Rogers, came down with frostbite after the agonizing experience.<br />     So much for historical facts decided around the campfires of modern reenactors.<br />     The saddest fact of all is that, with all the errors, poor research, and unsupportable contentions made in this book, it is still being defended by some as &quot;a good book...done very well&quot;. Robert Rogers indeed deseves better.	2000-09-24
US	50407814	R2AV859RHMHF0W	1859606482	898818938	Mike Hailwood: A Motorcycle Racing Legend	Books	5	10	11	N	N	The legend lives on!	I found this book to be the most complete history of Mike Hailwood's racing career I have read. The author's knowledge of his subject is encyclopedic and yet manages to be lively and interesting. Mr. Woolett illustrated his book lavishly with many photos that had not been published before. The listings of Mike's motorcycle racing career results in the back of the book will no doubt be used to settle many an argument among Mike's fans about what happened, when and where. My only criticism of the book is about this section. I was at the Canadian Motorcycle Grand Prix with Mike in 1967. It was on September 30th not September 24th as stated in the book. Memories can become confused. But,I have verified those dates with other sources. At the end of the racing on Sunday some of the factory team riders flew in a helicopter to the Toronto airport where BOAC (as it was in those days ) was holding its overnight flight to London. They flew all night and raced the next morning in the Race of the South at Brands Hatch on October 1 - not September 25th as stated in the book. As further confirmation I have Mike's trophy with the date engraved on it. These are the only dates on which I can give an opinion. I have no idea how accurate the other dates are. But, this is a minor flaw in an outstanding book. This is a wonderful tribute to a great man and his racing career. It is the perfect complement to Christopher Hilton's very personal portrait of Mike, A Man Called Mike. I am glad to see renewed interest in Mike coming just before what will be the 20th anniversary of his death, March 23, 1981 at the age of 40. But the legend lives on.	2000-09-24
US	48159673	R1H3IXYVE291G8	0451407474	359716484	Goddess: The Secret Life of Marilyn Monroe	Books	5	3	4	N	N	SIZZLING!	This was one of the best books I have EVER read!  Summers is a great  investigative writer, giving backup to everything he wrote.  He verified  witness testimony and wrote about new evidence in a clear and concise  manner.  He does not make himself out to be the final authority on  Marylin's life or death, but Summers does write what he thinks happened on  the night of her death.  He writes about phone records and new testimony  that other investigators did not find or chose not to publicize.  I would  recommend this book to everyone!	2000-09-12
US	48228975	R20FKMTF0JH47R	096404854X	378982595	On the Horns of the Beast: The Federal Reserve and the New World Order	Books	4	28	30	N	N	Concise, informative, an eye opener	Well worth the price for those who want information, not scare hype from  those pushing the fringe element buttons. I have personally verified much  of the information in this book. If you want to learn more of who is really  in control of our lives and future, buy and read this book.	2000-09-09
US	48386109	RO47TGDIW7S61	0913428361	693665320	Blue Jacket: War Chief of the Shawnees	Books	1	21	30	N	N	Blue Jacket, lies told about a GREAT SHAWNEE WARRIOR	I have read this book on numerous occasions, once as a child and again as  an informed adult and my conclusions regarding this book and its author are  the same.  This book is poorly written with questionable  &quot;research&quot; done by its author and is packaged as if it historcal  fact when it is in fact, fiction. Mr. Eckert has done a disservice not only  to my family, my tribe,  but to that of the Swearingen family as well. Blue  Jacket, Weyapiersenwah, was Shawnee NOT an adopted white captive!  My  ancestor's first child was born when Marmaduke Swearingen was only two a  fact that can be verified through family genealogy-this myth was started by  a Swearingen descendant in 1877 and author Eckert picked up on the story  and has tried to make it more palatable by creating the illusion it is  fact. Recently, Swearingen and Bluejacket descendants were subjected to DNA  testing. The conclusions: the Bluejackets and the Swearingens are NOT  genetically linked and that Marmaduke Von Swearingen once and for all was  NOT Chief Blue Jacket. Let us hope that the record will now be set straight  and that is that my ggggg grandfather was a great Shawnee leader and mentor  to Tecumseh and not some adopted white captive, the creation of an over  active imagination.	2000-09-04
US	51759854	R1HFLC47K8A4BY	0963457403	144295669	The Bond with the Beloved: The Inner Relationship of the Lover and the Beloved	Books	5	41	42	N	N	Enchanted	About ten years ago I read Dr. Vaughan-Lee's book, THE LOVER AND THE  SERPENT, in which he used Jungian terms to describe Naqshbandi Sufism and  spiritual transformation. The simplicity and power of Dr. Vaughan-Lee's  writing made a deep impression on me, and I looked forward to reading more  of his writings on the subject.   In THE BOND WITH THE BELOVED, Dr.  Vaughan-Lee continues and elaborates on this Sufi tradition brought to the  West by his teacher, Irina Tweedie. This book focuses on the stages of  spiritual transformation, what the seeker can expect to encounter at each  stage, and the practices that aid the seeker in the journey. He draws from  both Sufi and Christian sources to illustrate that the mystical journey in  any tradition is basically the same. In fact, he uses the four stages of  prayer identified by St. Tereasa of Avila to illustrate what the seeker can  expect to encounter.  The practices Vaughan-Lee describes that put the  seeker into the arena of transformation are very simple. He writes,  &quot;In our Naqshbandi group meetings we meditate, drink tea and discuss  dreams. The lack of outer form or collective ritual (music or the chanting  of the dhikr) emphasizes the individual inner journey.&quot; But he also  stresses the powerful transformative effect of these simple practices -  especially the stillness of meditation. &quot;In deep states of meditation  there is absolute stillness, darkness and nothingness. . . . We Leave the  mind completely behind in order to enter the uncreated, dark light of  God.&quot; He writes like someone who has been there.  Though the  methods Dr. Vaughan-Lee describes seem so simple, they were verified for me  by the work of the renowned Jungian analyst, Marie-Louise von Franz, in her  book, THE WAY OF THE DREAM. Her description of dreamwork, which she says  she used almost exclusively with her patients, echoes the dreamwork and  transformation that Vaughan-Lee describes in THE BOND WITH THE BELOVED.  Another book that corroborates Jungian theory and Sufism is J. Marvin  Spiegelman's SUFISM, ISLAM, AND JUNGIAN PSYCHOLOGY. All three books are  excellent material on the inner dynamics of spiritual/psychological  transformation.  BOND WITH THE BELOVED. TABLE OF CONTENTS. (1)The  Shadow Side of Spiritual Life  (2)Pregnant with God  (3)Stages of Prayer:  The Birth of the Beloved (4)Stages of Prayer: Living in the Two Worlds  (5)Stages of Prayer: Ecstasy (6)The Dhikr (7) Meditation.	2000-09-03
US	48540664	R1UWT4GM2ECE0W	0533129214	103659545	The Key to Paradise	Books	5	0	0	N	N	Critique of &quot;The Key to Paradise&quot; by Christiane des Sagettes	CRITIQUE OF &quot;THE KEY TO PARADISE&quot;, BY CHRISTIANE DES  SAGETTES.<br /> As the translator of &quot;The Key to Paradise&quot; by  Christiane des Sagettes, I would like to express the great pleasure I had  to translate her fiction into English. The breath of her vocabulary  impresses me a lot and her style recalls in me the fascination I  encountered reading exotic adventure fictions in my youth.<br /> The story  develops on a background of contemporary events that concern us all.   Protagonists and dialogs are superbly painted.<br /> &quot;The Key to  Paradise&quot;, that makes us travel all over the world, is the occasion  for Christiane des Sagettes and through the character of Diana, the  heroine, to present her very own platform as she actually, herself, entered  the 1981 presidential campaign in France, as a pacifist and defender of  women's equal rights.<br /> Her platform reveals, on the one hand, an  infinitely touching plea against the destructive and murderous insanity of  men and, on the other, an urgent prayer for the union of women beyond  borders --the name of the association she created in France in real life;  women who, according to her views, are the only ones to be able to offer  the children of the world peace and happiness, that men have been unable to  accomplish in the course of centuries. With much humour and realism, the  account  of her electoral campaign shows us the hardship and opposition  that women face in the political world.<br /> Christiane des Sagettes is  very well-acquainted with the Middle East and its customs and gives us a  lively account of its exotic sites, full of passion and accuracy.  The  shattering episode during which Iranian children-soldiers are lead to march  in mine-field, to open the road for the regular army during the Iran-Irak  war, has been verified by Western military sources.  King Omar's  personality  is beautifully depicted and ends the fiction with a touch of  hope in the future.  <br /> With greatanticipation, I am awaiting the  announcement of a second fiction by Christiane des Sagettes to translate it  with the same pleasure as &quot;The key to Paradise&quot;.<br />       Jacques M. Poletti, Ph.D.        Emeritus, French Dept., UCLA<br />CHER	2000-08-29
US	49431700	R34X8OK09IE1D5	0375503994	196227364	Shrub: The Short but Happy Political Life of George W. Bush	Books	4	35	37	N	N	A book that could be better can still be good	Having read these reviews well after I read the book, I have had a chance to look at some of the claims. <br />To the criticism that the book makes  challenging or verifying their facts difficult, this is somewhat true. I  checked out several statistics, especially the ones on the environment.  Most I found easily verified. I took the anonymous sources with a grain of  salt. However, to say this book is without facts, without support, is  willful misreading. <br />Living in Dallas, I've watched the corporate media  at work, and it's hardly a myth. The Belo Corporation is unabashedly  pro-Bush:<br />+ Reports on Bush are extremely favorable. (In one week of  watching channel 8 evening news, I counted 8 Bush stories to 1 Gary Mauro  story during the recent governor's race.)<br />+ For many months, the Dallas  News website had links to the Bush campaign site. They did not provide  links to opponents' sites. <br />Sometimes, contrary opinions do make their  way out of the Belo media outlets. But the overwhelming presentation from  Belo (which owns several Texas newspapers--including the Dallas Morning  News--, the Texas Cable News network, and television stations) is that Bush  should be president. Consider too the Center for Media &amp; Public Affairs  analysis: Bush has been treated more often and more favorably by the news  media than Gore. <br />It's in this environment that this book is refreshing.  It's an approachable examination of recorded actions and outcomes, not  &quot;talking head&quot; summaries of sound bites and propaganda that pass  for political analysis. It should also make voters, particularly  conservatives who have criticized Clinton and who favor smaller government,  realize that this man's actions rarely support his promises and claims and  often resemble what these voters dislike. <br />Could the book have better  considered opposing arguments? Most certainly. Is it as amusing other  Ivins's books? No. However, it clearly establishes its purposeand method:  to judge a politician by his/her actions. This idea is reminiscent of  Theodore White's _Making of a President_, that one could see in   candidate's mundane behavior a forecast of presidential activity. And given  the paucity of public service from Bush, the authors are sometimes forced  to inspect less than weighty matters, but they do so to provide an insight  into Bush's character. More than anything else, Bush has been a champion  for unbridled business: <br />+ Use city government--not the free market--to  get what you want at the price you want.<br />+ Allow companies to pollute and  minimize their accountability.<br />+ Reduce the threat of lawsuits against  companies by limiting the legal abilities of citizens and consumers.<br />It  is a compelling, informative read.	2000-08-25
US	52073155	R9HD73M1KKIF3	031210734X	142530388	The Guerrilla Guide to Credit Repair: How to Find out What's Wrong with Your Credit Rating and How to Fix It	Books	4	126	128	N	N	Excellent Book (but needs updating)	DFC is completely off base with his review.  You need a book like &quot;guerilla credit&quot; exactly because of people like DFC (a banker -  little wonder) who believes that everyone with bad credit is a loser who  simply needs to pay his/her bills.  Well, I have news for you DFC, this  book is extremely helpful for those of us who are the victims of credit  reporting agencies who couldn't care less about the accuracy of the  information they are reporting. <br />I am one of the many people who, at 30  years old, had never requested copies of my credit reports, and who thought  I had perfect credit prior to inexplicably being turned down for a loan.   Much to my horror, I found out that there were more than 40 errors in my  credit reports.  Dozens of accounts that had been closed for many years  were still reflecting as open, students loans erroneously reflecting  defaults, credit card accounts erroneously reflecting 30 and 60 day late  payments.  All false information.  Using Todd's book, ALL of this false  information has now been removed from my reports.  Moreover, this book will  teach you how to get results when the reporting agencies play their little  games of &quot;verifying&quot; erroneous information.  I can't tell you how  many times my reports came back with &quot;information verified&quot; even  though I had enclosed written documentation that the information being  reported was not correct (it really is unbelievable isn't it!)  Berman  explained how to be persistent, get aggressive, and fight these unethical  reporting companies and their shoddy work practices.  <br />Even if you  legitimately have creditors knocking on your door, this book will give you  some very helpful advise as to negotiating a partial payment in return for  a promise not to report the negative information to a credit bureau (DFC  doesn't want you to know that).  And the book will also tell you how you  MAY be able to get some accurate (but old) information removed from your  report.<br />Finally, the credit reporting agencies try very hard to make your  report as cryptic as possible in an effort to prevent you from  understanding exactly what they are reporting about you.  Todd's book shows  you how to read your report - a very important first step.  However, I must  add that because the book is now 6 years old, and because the agencies keep  changing the form of their reports (gee, I wonder why?), this is the book's  biggest downfall right now (and the ONLY reason I didn't give it 5 stars).   PLEASE Todd if you're reading this, revise your book and publish a new  edition!   <br />Notwithstanding this one downfall, I still HIGHLY recommend  this book.	2000-08-25
US	51980190	R3T73COSKDA2YS	0801406382	354278409	Warfare in Feudal Europe, 730-1200	Books	3	2	3	N	N	Warfare in Non-Feudal Europe	A good general history of the period, but focusing mainly on the later  centuries.  Covers the collective history of France, the German kingdoms,  Britain, Spain, Syria, and Italy.<br />Although the author points out that it  is a history of &quot;feudal&quot; Europe, he seems to focus on how much  wasn't feudal in the period.  It seems as if not one chapter goes by where  he doesn't mention the fact that the system in place was similar to  feudalism, but was in fact not it.<br />There is also constant mention of how  many of the facts of the period can go unverified, and how it is impossible  to determine the exact numbers in battles, seiges, etc.  I understand the  fact and it's valid, but brining it up every dozen pages does get a bit  old.<br />All in all, I think it was a good book for someone interested in a  general history of the different feudal and pseudo-feudal systems on Europe  during 700-1200AD.  It also contains interesting bits of military and  political history alongside it, which is very appealing.	2000-08-23
